WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,27818,12134,Frank G. Zelezinski,No,1418
1,27818,12134,Frank G. Zelezinski,Yes,4581
1,27818,12134,Gregory Joseph Wojkowski,No,1377
1,27818,12134,Gregory Joseph Wojkowski,Yes,4631
1,27818,12134,Gun-Sale Restrictions,No,1103
1,27818,12134,Gun-Sale Restrictions,Yes,9956
1,27818,12134,IL Mental-Health Funding,No,998
1,27818,12134,IL Mental-Health Funding,Yes,10064
1,27818,12134,Increase Minimum Wage,No,1511
1,27818,12134,Increase Minimum Wage,Yes,9694
1,27818,12134,Insurance/Birth Control,No,1328
1,27818,12134,Insurance/Birth Control,Yes,9823
1,27818,12134,Jackie Marie Portman,No,1191
1,27818,12134,Jackie Marie Portman,Yes,4859
1,27818,12134,James Brown,No,1285
1,27818,12134,James Brown,Yes,4716
1,27818,12134,James G. Riley,No,1345
1,27818,12134,James G. Riley,Yes,4676
1,27818,12134,James J. Gavin,No,1342
1,27818,12134,James J. Gavin,Yes,4680
1,27818,12134,James L. Rhodes,No,1655
1,27818,12134,James L. Rhodes,Yes,4385
1,27818,12134,James N. O'Hara,No,1381
1,27818,12134,James N. O'Hara,Yes,4654
1,27818,12134,James Patrick Flannery,No,1373
1,27818,12134,James Patrick Flannery,Yes,5001
1,27818,12134,Janet Adams Brosnahan,No,1250
1,27818,12134,Janet Adams Brosnahan,Yes,4781
1,27818,12134,Joan E. Powell,No,1588
1,27818,12134,Joan E. Powell,Yes,4479
1,27818,12134,John J. Fleming,No,1382
1,27818,12134,John J. Fleming,Yes,4663
1,27818,12134,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,7773
1,27818,12134,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,7946
1,27818,12134,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,7650
1,27818,12134,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,7642
1,27818,12134,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,7211
1,27818,12134,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,7611
1,27818,12134,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,7570
1,27818,12134,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,7680
1,27818,12134,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,7580
1,27818,12134,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,7549
1,27818,12134,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,7444
1,27818,12134,Kathleen G. Kennedy,No,1167
1,27818,12134,Kathleen G. Kennedy,Yes,5001
1,27818,12134,Kathleen Marie McGury,No,1232
1,27818,12134,Kathleen Marie McGury,Yes,5067
1,27818,12134,Kenneth J. Wadas,No,1378
1,27818,12134,Kenneth J. Wadas,Yes,4607
1,27818,12134,Kerry M. Kennedy,No,1210
1,27818,12134,Kerry M. Kennedy,Yes,4827
1,27818,12134,Kristyna Colleen Ryan,No,1184
1,27818,12134,Kristyna Colleen Ryan,Yes,4899
1,27818,12134,Laura Marie Sullivan,No,1653
1,27818,12134,Laura Marie Sullivan,Yes,4476
1,27818,12134,Lewis Nixon,No,1394
1,27818,12134,Lewis Nixon,Yes,4580
1,27818,12134,Lynn Marie Egan,No,1276
1,27818,12134,Lynn Marie Egan,Yes,5064
1,27818,12134,Margaret Ann Brennan,No,1222
1,27818,12134,Margaret Ann Brennan,Yes,4849
1,27818,12134,Margarita Kulys Hoffman,No,1229
1,27818,12134,Margarita Kulys Hoffman,Yes,4805
1,27818,12134,Marilyn F. Johnson,No,1154
1,27818,12134,Marilyn F. Johnson,Yes,4957
1,27818,12134,Marjorie C. Laws,No,1240
1,27818,12134,Marjorie C. Laws,Yes,4836
1,27818,12134,Mary Anne Mason,No,1193
1,27818,12134,Mary Anne Mason,Yes,4909
1,27818,12134,Mary Ellen Coghlan,No,1284
1,27818,12134,Mary Ellen Coghlan,Yes,5071
1,27818,12134,Maureen Ward Kirby,No,1262
1,27818,12134,Maureen Ward Kirby,Yes,4773
1,27818,12134,Mauricio Araujo,No,1264
1,27818,12134,Mauricio Araujo,Yes,4874
1,27818,12134,Medical Marijuana Sites,No,2563
1,27818,12134,Medical Marijuana Sites,Yes,8113
1,27818,12134,Michael B. Hyman,No,1367
1,27818,12134,Michael B. Hyman,Yes,4628
1,27818,12134,Michael P. Toomin,No,1513
1,27818,12134,Michael P. Toomin,Yes,4963
1,27818,12134,Millionaire Income Tax,No,2050
1,27818,12134,Millionaire Income Tax,Yes,8950
1,27818,12134,Pamela Elizabeth Loza,No,1400
1,27818,12134,Pamela Elizabeth Loza,Yes,4761
1,27818,12134,Pat Rogers,No,1338
1,27818,12134,Pat Rogers,Yes,4635
1,27818,12134,Patricia Manila Martin,No,1184
1,27818,12134,Patricia Manila Martin,Yes,4972
1,27818,12134,Patrick J. Sherlock,No,1380
1,27818,12134,Patrick J. Sherlock,Yes,4601
1,27818,12134,Peter A. Felice,No,1401
1,27818,12134,Peter A. Felice,Yes,4542
1,27818,12134,Raul Vega,No,1263
1,27818,12134,Raul Vega,Yes,4997
1,27818,12134,Rickey Jones,No,1380
1,27818,12134,Rickey Jones,Yes,4666
1,27818,12134,Robert E. Gordon,No,1309
1,27818,12134,Robert E. Gordon,Yes,4679
1,27818,12134,Rodolfo (Rudy) Garcia,No,1292
1,27818,12134,Rodolfo (Rudy) Garcia,Yes,5009
1,27818,12134,Sandra Tristano,No,1226
1,27818,12134,Sandra Tristano,Yes,4871
1,27818,12134,School Funding Formula,No,2070
1,27818,12134,School Funding Formula,Yes,8779
1,27818,12134,Sebastian Thomas Patti,No,1372
1,27818,12134,Sebastian Thomas Patti,Yes,4934
1,27818,12134,Sheila McGinnis,No,1327
1,27818,12134,Sheila McGinnis,Yes,4716
1,27818,12134,Shelley Lynn Sutker-Dermer,No,1323
1,27818,12134,Shelley Lynn Sutker-Dermer,Yes,4909
1,27818,12134,Themis N. Karnezis,No,1731
1,27818,12134,Themis N. Karnezis,Yes,4593
1,27818,12134,Thomas E. Flanagan,No,2171
1,27818,12134,Thomas E. Flanagan,Yes,4977
1,27818,12134,Thomas E. Hoffman,No,1444
1,27818,12134,Thomas E. Hoffman,Yes,5695
1,27818,12134,Thomas J. Byrne,No,1299
1,27818,12134,Thomas J. Byrne,Yes,4703
1,27818,12134,Thomas J. Lipscomb,No,1410
1,27818,12134,Thomas J. Lipscomb,Yes,4551
1,27818,12134,Ursula Walowski,No,1241
1,27818,12134,Ursula Walowski,Yes,4917
1,27818,12134,Valarie E. Turner,No,1268
1,27818,12134,Valarie E. Turner,Yes,4733
1,27818,12134,Veronica B. Mathein,No,1254
1,27818,12134,Veronica B. Mathein,Yes,4830
1,27818,12134,William G. Lacy,No,1373
1,27818,12134,William G. Lacy,Yes,4683
1,27818,12134,William Timothy O'Brien,No,1355
1,27818,12134,William Timothy O'Brien,Yes,4621
2,30786,16482,Andrew Berman,No,1708
2,30786,16482,Andrew Berman,Yes,6467
2,30786,16482,Anita Rivkin-Carothers,No,1651
2,30786,16482,Anita Rivkin-Carothers,Yes,6257
2,30786,16482,Ann Collins-Dole,No,1548
2,30786,16482,Ann Collins-Dole,Yes,6350
2,30786,16482,Anna Helen Demacopoulos,No,1519
2,30786,16482,Anna Helen Demacopoulos,Yes,6410
2,30786,16482,Annie O'Donnell,No,2830
2,30786,16482,Annie O'Donnell,Yes,5374
2,30786,16482,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,9940
2,30786,16482,Appellate Court Judge (Vac of Murphy),David Ellis,9709
2,30786,16482,Appellate Court Judge (Vac of Steele),John B. Simon,9879
2,30786,16482,Candace Jean Fabri,No,1649
2,30786,16482,Candace Jean Fabri,Yes,6295
2,30786,16482,Casandra Lewis,No,1620
2,30786,16482,Casandra Lewis,Yes,6186
2,30786,16482,Clayton J. Crane,No,1746
2,30786,16482,Clayton J. Crane,Yes,6333
2,30786,16482,Debra B. Walker,No,1502
2,30786,16482,Debra B. Walker,Yes,6437
2,30786,16482,Dennis Michael McGuire,No,1741
2,30786,16482,Dennis Michael McGuire,Yes,6053
2,30786,16482,Diana L. Kenworthy,No,1517
2,30786,16482,Diana L. Kenworthy,Yes,6341
2,30786,16482,Diane Gordon Cannon,No,1887
2,30786,16482,Diane Gordon Cannon,Yes,6288
2,30786,16482,Dominique C. Ross,No,1655
2,30786,16482,Dominique C. Ross,Yes,6143
2,30786,16482,Donald J. Suriano,No,1702
2,30786,16482,Donald J. Suriano,Yes,6061
2,30786,16482,Donna L. Cooper,No,1481
2,30786,16482,Donna L. Cooper,Yes,6389
2,30786,16482,Edmund Ponce de Leon,No,1698
2,30786,16482,Edmund Ponce de Leon,Yes,6182
2,30786,16482,Edward A. Arce,No,1671
2,30786,16482,Edward A. Arce,Yes,6095
2,30786,16482,Eileen Mary Brewer,No,1524
2,30786,16482,Eileen Mary Brewer,Yes,6383
2,30786,16482,Eileen O'Neill Burke,No,1587
2,30786,16482,Eileen O'Neill Burke,Yes,6428
2,30786,16482,Evelyn B. Clay,No,1672
2,30786,16482,Evelyn B. Clay,Yes,6472
2,30786,16482,FAA Noise Rules,No,5632
2,30786,16482,FAA Noise Rules,Yes,8192
2,30786,16482,Frank G. Zelezinski,No,1686
2,30786,16482,Frank G. Zelezinski,Yes,6087
2,30786,16482,Gregory Joseph Wojkowski,No,1702
2,30786,16482,Gregory Joseph Wojkowski,Yes,6051
2,30786,16482,Gun-Sale Restrictions,No,1680
2,30786,16482,Gun-Sale Restrictions,Yes,13182
2,30786,16482,IL Mental-Health Funding,No,2496
2,30786,16482,IL Mental-Health Funding,Yes,12165
2,30786,16482,Increase Minimum Wage,No,3693
2,30786,16482,Increase Minimum Wage,Yes,11215
2,30786,16482,Insurance/Birth Control,No,3059
2,30786,16482,Insurance/Birth Control,Yes,11901
2,30786,16482,Jackie Marie Portman,No,1531
2,30786,16482,Jackie Marie Portman,Yes,6343
2,30786,16482,James Brown,No,1700
2,30786,16482,James Brown,Yes,6063
2,30786,16482,James G. Riley,No,1648
2,30786,16482,James G. Riley,Yes,6188
2,30786,16482,James J. Gavin,No,1634
2,30786,16482,James J. Gavin,Yes,6175
2,30786,16482,James L. Rhodes,No,1867
2,30786,16482,James L. Rhodes,Yes,5936
2,30786,16482,James N. O'Hara,No,1709
2,30786,16482,James N. O'Hara,Yes,6137
2,30786,16482,James Patrick Flannery,No,1687
2,30786,16482,James Patrick Flannery,Yes,6664
2,30786,16482,Janet Adams Brosnahan,No,1590
2,30786,16482,Janet Adams Brosnahan,Yes,6238
2,30786,16482,Joan E. Powell,No,1897
2,30786,16482,Joan E. Powell,Yes,6010
2,30786,16482,John J. Fleming,No,1708
2,30786,16482,John J. Fleming,Yes,6157
2,30786,16482,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,9613
2,30786,16482,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,9169
2,30786,16482,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,9336
2,30786,16482,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,9399
2,30786,16482,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,8904
2,30786,16482,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,9361
2,30786,16482,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,9350
2,30786,16482,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,9380
2,30786,16482,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,9303
2,30786,16482,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,9226
2,30786,16482,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,8788
2,30786,16482,Kathleen G. Kennedy,No,1519
2,30786,16482,Kathleen G. Kennedy,Yes,6560
2,30786,16482,Kathleen Marie McGury,No,1551
2,30786,16482,Kathleen Marie McGury,Yes,6692
2,30786,16482,Kenneth J. Wadas,No,1692
2,30786,16482,Kenneth J. Wadas,Yes,6047
2,30786,16482,Kerry M. Kennedy,No,1567
2,30786,16482,Kerry M. Kennedy,Yes,6302
2,30786,16482,Kristyna Colleen Ryan,No,1508
2,30786,16482,Kristyna Colleen Ryan,Yes,6408
2,30786,16482,Laura Marie Sullivan,No,2015
2,30786,16482,Laura Marie Sullivan,Yes,5911
2,30786,16482,Lewis Nixon,No,1731
2,30786,16482,Lewis Nixon,Yes,6033
2,30786,16482,Lynn Marie Egan,No,1562
2,30786,16482,Lynn Marie Egan,Yes,6689
2,30786,16482,Margaret Ann Brennan,No,1532
2,30786,16482,Margaret Ann Brennan,Yes,6396
2,30786,16482,Margarita Kulys Hoffman,No,1584
2,30786,16482,Margarita Kulys Hoffman,Yes,6269
2,30786,16482,Marilyn F. Johnson,No,1506
2,30786,16482,Marilyn F. Johnson,Yes,6407
2,30786,16482,Marjorie C. Laws,No,1565
2,30786,16482,Marjorie C. Laws,Yes,6306
2,30786,16482,Mary Anne Mason,No,1473
2,30786,16482,Mary Anne Mason,Yes,6466
2,30786,16482,Mary Ellen Coghlan,No,1608
2,30786,16482,Mary Ellen Coghlan,Yes,6768
2,30786,16482,Maureen Ward Kirby,No,1549
2,30786,16482,Maureen Ward Kirby,Yes,6313
2,30786,16482,Mauricio Araujo,No,1716
2,30786,16482,Mauricio Araujo,Yes,6092
2,30786,16482,Medical Marijuana Sites,No,4240
2,30786,16482,Medical Marijuana Sites,Yes,10042
2,30786,16482,Michael B. Hyman,No,1650
2,30786,16482,Michael B. Hyman,Yes,6290
2,30786,16482,Michael P. Toomin,No,1871
2,30786,16482,Michael P. Toomin,Yes,6836
2,30786,16482,Millionaire Income Tax,No,5035
2,30786,16482,Millionaire Income Tax,Yes,9545
2,30786,16482,Pamela Elizabeth Loza,No,1753
2,30786,16482,Pamela Elizabeth Loza,Yes,6121
2,30786,16482,Pat Rogers,No,1619
2,30786,16482,Pat Rogers,Yes,6179
2,30786,16482,Patricia Manila Martin,No,1568
2,30786,16482,Patricia Manila Martin,Yes,6283
2,30786,16482,Patrick J. Sherlock,No,1666
2,30786,16482,Patrick J. Sherlock,Yes,6133
2,30786,16482,Peter A. Felice,No,1704
2,30786,16482,Peter A. Felice,Yes,5991
2,30786,16482,Raul Vega,No,1708
2,30786,16482,Raul Vega,Yes,6146
2,30786,16482,Rickey Jones,No,1737
2,30786,16482,Rickey Jones,Yes,6063
2,30786,16482,Robert E. Gordon,No,1619
2,30786,16482,Robert E. Gordon,Yes,6214
2,30786,16482,Rodolfo (Rudy) Garcia,No,1757
2,30786,16482,Rodolfo (Rudy) Garcia,Yes,6142
2,30786,16482,Sandra Tristano,No,1603
2,30786,16482,Sandra Tristano,Yes,6221
2,30786,16482,School Funding Formula,No,4612
2,30786,16482,School Funding Formula,Yes,9744
2,30786,16482,Sebastian Thomas Patti,No,1698
2,30786,16482,Sebastian Thomas Patti,Yes,6526
2,30786,16482,Sheila McGinnis,No,1608
2,30786,16482,Sheila McGinnis,Yes,6257
2,30786,16482,Shelley Lynn Sutker-Dermer,No,1667
2,30786,16482,Shelley Lynn Sutker-Dermer,Yes,6499
2,30786,16482,Themis N. Karnezis,No,2013
2,30786,16482,Themis N. Karnezis,Yes,6289
2,30786,16482,Thomas E. Flanagan,No,2954
2,30786,16482,Thomas E. Flanagan,Yes,6467
2,30786,16482,Thomas E. Hoffman,No,1805
2,30786,16482,Thomas E. Hoffman,Yes,7694
2,30786,16482,Thomas J. Byrne,No,1644
2,30786,16482,Thomas J. Byrne,Yes,6213
2,30786,16482,Thomas J. Lipscomb,No,1679
2,30786,16482,Thomas J. Lipscomb,Yes,6088
2,30786,16482,Ursula Walowski,No,1529
2,30786,16482,Ursula Walowski,Yes,6431
2,30786,16482,Valarie E. Turner,No,1571
2,30786,16482,Valarie E. Turner,Yes,6210
2,30786,16482,Veronica B. Mathein,No,1635
2,30786,16482,Veronica B. Mathein,Yes,6198
2,30786,16482,William G. Lacy,No,1624
2,30786,16482,William G. Lacy,Yes,6187
2,30786,16482,William Timothy O'Brien,No,1683
2,30786,16482,William Timothy O'Brien,Yes,6123
3,30166,16552,Andrew Berman,No,1998
3,30166,16552,Andrew Berman,Yes,8019
3,30166,16552,Anita Rivkin-Carothers,No,1795
3,30166,16552,Anita Rivkin-Carothers,Yes,8153
3,30166,16552,Ann Collins-Dole,No,1785
3,30166,16552,Ann Collins-Dole,Yes,8102
3,30166,16552,Anna Helen Demacopoulos,No,1987
3,30166,16552,Anna Helen Demacopoulos,Yes,7858
3,30166,16552,Annie O'Donnell,No,2198
3,30166,16552,Annie O'Donnell,Yes,7763
3,30166,16552,Appellate Court Judge (Vac of Gordon),Shelly A. Harris,12629
3,30166,16552,Appellate Court Judge (Vac of Murphy),David Ellis,12186
3,30166,16552,Appellate Court Judge (Vac of Steele),John B. Simon,12043
3,30166,16552,Candace Jean Fabri,No,1829
3,30166,16552,Candace Jean Fabri,Yes,8188
3,30166,16552,Casandra Lewis,No,1509
3,30166,16552,Casandra Lewis,Yes,8500
3,30166,16552,Clayton J. Crane,No,2051
3,30166,16552,Clayton J. Crane,Yes,8103
3,30166,16552,Debra B. Walker,No,1383
3,30166,16552,Debra B. Walker,Yes,8758
3,30166,16552,Dennis Michael McGuire,No,2005
3,30166,16552,Dennis Michael McGuire,Yes,7776
3,30166,16552,Diana L. Kenworthy,No,1779
3,30166,16552,Diana L. Kenworthy,Yes,8116
3,30166,16552,Diane Gordon Cannon,No,1701
3,30166,16552,Diane Gordon Cannon,Yes,8470
3,30166,16552,Dominique C. Ross,No,1556
3,30166,16552,Dominique C. Ross,Yes,8437
3,30166,16552,Donald J. Suriano,No,2133
3,30166,16552,Donald J. Suriano,Yes,7614
3,30166,16552,Donna L. Cooper,No,1501
3,30166,16552,Donna L. Cooper,Yes,8464
3,30166,16552,Edmund Ponce de Leon,No,2071
3,30166,16552,Edmund Ponce de Leon,Yes,7791
3,30166,16552,Edward A. Arce,No,2096
3,30166,16552,Edward A. Arce,Yes,7684
3,30166,16552,Eileen Mary Brewer,No,1630
3,30166,16552,Eileen Mary Brewer,Yes,8271
3,30166,16552,Eileen O'Neill Burke,No,1888
3,30166,16552,Eileen O'Neill Burke,Yes,8071
3,30166,16552,Evelyn B. Clay,No,1517
3,30166,16552,Evelyn B. Clay,Yes,8762
3,30166,16552,FAA Noise Rules,No,3188
3,30166,16552,FAA Noise Rules,Yes,11162
3,30166,16552,Frank G. Zelezinski,No,2397
3,30166,16552,Frank G. Zelezinski,Yes,7349
3,30166,16552,Gregory Joseph Wojkowski,No,2390
3,30166,16552,Gregory Joseph Wojkowski,Yes,7369
3,30166,16552,Gun-Sale Restrictions,No,1086
3,30166,16552,Gun-Sale Restrictions,Yes,13771
3,30166,16552,IL Mental-Health Funding,No,966
3,30166,16552,IL Mental-Health Funding,Yes,13966
3,30166,16552,Increase Minimum Wage,No,1414
3,30166,16552,Increase Minimum Wage,Yes,13725
3,30166,16552,Insurance/Birth Control,No,1504
3,30166,16552,Insurance/Birth Control,Yes,13535
3,30166,16552,Jackie Marie Portman,No,1612
3,30166,16552,Jackie Marie Portman,Yes,8346
3,30166,16552,James Brown,No,1433
3,30166,16552,James Brown,Yes,8652
3,30166,16552,James G. Riley,No,1775
3,30166,16552,James G. Riley,Yes,8138
3,30166,16552,James J. Gavin,No,1807
3,30166,16552,James J. Gavin,Yes,8065
3,30166,16552,James L. Rhodes,No,1849
3,30166,16552,James L. Rhodes,Yes,8060
3,30166,16552,James N. O'Hara,No,2166
3,30166,16552,James N. O'Hara,Yes,7690
3,30166,16552,James Patrick Flannery,No,2077
3,30166,16552,James Patrick Flannery,Yes,8261
3,30166,16552,Janet Adams Brosnahan,No,1907
3,30166,16552,Janet Adams Brosnahan,Yes,7923
3,30166,16552,Joan E. Powell,No,1723
3,30166,16552,Joan E. Powell,Yes,8246
3,30166,16552,John J. Fleming,No,1938
3,30166,16552,John J. Fleming,Yes,8042
3,30166,16552,"Judge, Cook County Circuit (Vac of Arnold)",Bridget Anne Mitchell,12036
3,30166,16552,"Judge, Cook County Circuit (Vac of Burke)",Maritza Martinez,11823
3,30166,16552,"Judge, Cook County Circuit (Vac of Connors)",Kristal Rivers,11786
3,30166,16552,"Judge, Cook County Circuit (Vac of Egan)",Daniel J. Kubasiak,11482
3,30166,16552,"Judge, Cook County Circuit (Vac of Hill Veal)",Andrea Michele Buford,11021
3,30166,16552,"Judge, Cook County Circuit (Vac of Howse, Jr.)",Caroline Kate Moreland,11520
3,30166,16552,"Judge, Cook County Circuit (Vac of Lowrance)",Thomas J. Carroll,11576
3,30166,16552,"Judge, Cook County Circuit (Vac of McDonald)",Cynthia Y. Cobbs,11782
3,30166,16552,"Judge, Cook County Circuit (Vac of Neville, Jr.)",William B. Raines,11593
3,30166,16552,"Judge, Cook County Circuit (Vac of Phelps Felton)",Patricia O'Brien Sheahan,11633
3,30166,16552,"Judge, Cook County Circuit (Vac of Reyes)",Diana Rosario,10991
3,30166,16552,Kathleen G. Kennedy,No,1637
3,30166,16552,Kathleen G. Kennedy,Yes,8291
3,30166,16552,Kathleen Marie McGury,No,1754
3,30166,16552,Kathleen Marie McGury,Yes,8429
3,30166,16552,Kenneth J. Wadas,No,2076
3,30166,16552,Kenneth J. Wadas,Yes,7682
3,30166,16552,Kerry M. Kennedy,No,1672
3,30166,16552,Kerry M. Kennedy,Yes,8219
3,30166,16552,Kristyna Colleen Ryan,No,1714
3,30166,16552,Kristyna Colleen Ryan,Yes,8200
3,30166,16552,Laura Marie Sullivan,No,1923
3,30166,16552,Laura Marie Sullivan,Yes,7979
3,30166,16552,Lewis Nixon,No,1971
3,30166,16552,Lewis Nixon,Yes,7858
3,30166,16552,Lynn Marie Egan,No,1761
3,30166,16552,Lynn Marie Egan,Yes,8427
3,30166,16552,Margaret Ann Brennan,No,1702
3,30166,16552,Margaret Ann Brennan,Yes,8224
3,30166,16552,Margarita Kulys Hoffman,No,1907
3,30166,16552,Margarita Kulys Hoffman,Yes,7942
3,30166,16552,Marilyn F. Johnson,No,1388
3,30166,16552,Marilyn F. Johnson,Yes,8732
3,30166,16552,Marjorie C. Laws,No,1681
3,30166,16552,Marjorie C. Laws,Yes,8264
3,30166,16552,Mary Anne Mason,No,1520
3,30166,16552,Mary Anne Mason,Yes,8445
3,30166,16552,Mary Ellen Coghlan,No,1841
3,30166,16552,Mary Ellen Coghlan,Yes,8497
3,30166,16552,Maureen Ward Kirby,No,1735
3,30166,16552,Maureen Ward Kirby,Yes,8165
3,30166,16552,Mauricio Araujo,No,2149
3,30166,16552,Mauricio Araujo,Yes,7636
3,30166,16552,Medical Marijuana Sites,No,3290
3,30166,16552,Medical Marijuana Sites,Yes,11274
3,30166,16552,Michael B. Hyman,No,1965
3,30166,16552,Michael B. Hyman,Yes,7858
3,30166,16552,Michael P. Toomin,No,2269
3,30166,16552,Michael P. Toomin,Yes,7949
3,30166,16552,Millionaire Income Tax,No,2353
3,30166,16552,Millionaire Income Tax,Yes,12460
3,30166,16552,Pamela Elizabeth Loza,No,1917
3,30166,16552,Pamela Elizabeth Loza,Yes,7966
3,30166,16552,Pat Rogers,No,1660
3,30166,16552,Pat Rogers,Yes,8314
3,30166,16552,Patricia Manila Martin,No,1561
3,30166,16552,Patricia Manila Martin,Yes,8442
3,30166,16552,Patrick J. Sherlock,No,2025
3,30166,16552,Patrick J. Sherlock,Yes,7807
3,30166,16552,Peter A. Felice,No,2085
3,30166,16552,Peter A. Felice,Yes,7642
3,30166,16552,Raul Vega,No,2028
3,30166,16552,Raul Vega,Yes,7795
3,30166,16552,Rickey Jones,No,1644
3,30166,16552,Rickey Jones,Yes,8422
3,30166,16552,Robert E. Gordon,No,1666
3,30166,16552,Robert E. Gordon,Yes,8170
3,30166,16552,Rodolfo (Rudy) Garcia,No,2005
3,30166,16552,Rodolfo (Rudy) Garcia,Yes,7951
3,30166,16552,Sandra Tristano,No,1912
3,30166,16552,Sandra Tristano,Yes,7902
3,30166,16552,School Funding Formula,No,3181
3,30166,16552,School Funding Formula,Yes,11448
3,30166,16552,Sebastian Thomas Patti,No,2036
3,30166,16552,Sebastian Thomas Patti,Yes,8093
3,30166,16552,Sheila McGinnis,No,1717
3,30166,16552,Sheila McGinnis,Yes,8225
3,30166,16552,Shelley Lynn Sutker-Dermer,No,1882
3,30166,16552,Shelley Lynn Sutker-Dermer,Yes,8203
3,30166,16552,Themis N. Karnezis,No,2516
3,30166,16552,Themis N. Karnezis,Yes,7718
3,30166,16552,Thomas E. Flanagan,No,2398
3,30166,16552,Thomas E. Flanagan,Yes,8842
3,30166,16552,Thomas E. Hoffman,No,1838
3,30166,16552,Thomas E. Hoffman,Yes,9172
3,30166,16552,Thomas J. Byrne,No,1949
3,30166,16552,Thomas J. Byrne,Yes,7960
3,30166,16552,Thomas J. Lipscomb,No,2099
3,30166,16552,Thomas J. Lipscomb,Yes,7670
3,30166,16552,Ursula Walowski,No,2188
3,30166,16552,Ursula Walowski,Yes,7711
3,30166,16552,Valarie E. Turner,No,1436
3,30166,16552,Valarie E. Turner,Yes,8561
3,30166,16552,Veronica B. Mathein,No,1795
