WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
18,30988,612,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
18,30988,612,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
18,30988,612,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
19,33907,3181,Appellate Court Judge (Vac of Gordon),No Candidate,0
19,33907,3181,Appellate Court Judge (Vac of Murphy),No Candidate,0
19,33907,3181,Appellate Court Judge (Vac of Steele),No Candidate,0
19,33907,3181,Judge 2nd Subcircuit - (Vac of O'Neal),No Candidate,0
19,33907,3181,Judge 3rd Subcircuit - (Vac of Donnelly),No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
19,33907,3181,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
20,24110,111,Appellate Court Judge (Vac of Gordon),No Candidate,0
20,24110,111,Appellate Court Judge (Vac of Murphy),No Candidate,0
20,24110,111,Appellate Court Judge (Vac of Steele),No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
20,24110,111,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
21,37384,138,Appellate Court Judge (Vac of Gordon),No Candidate,0
21,37384,138,Appellate Court Judge (Vac of Murphy),No Candidate,0
21,37384,138,Appellate Court Judge (Vac of Steele),No Candidate,0
21,37384,138,Judge 2nd Subcircuit - (Vac of O'Neal),No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
21,37384,138,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
22,18273,173,Appellate Court Judge (Vac of Gordon),No Candidate,0
22,18273,173,Appellate Court Judge (Vac of Murphy),No Candidate,0
22,18273,173,Appellate Court Judge (Vac of Steele),No Candidate,0
22,18273,173,Judge 3rd Subcircuit - (Vac of Donnelly),No Candidate,0
22,18273,173,Judge 7th Subcircuit - (Vac of Hardy-Campbell),No Candidate,0
22,18273,173,Judge 7th Subcircuit - (Vac of Taylor),No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
22,18273,173,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
23,21312,1023,Appellate Court Judge (Vac of Gordon),No Candidate,0
23,21312,1023,Appellate Court Judge (Vac of Murphy),No Candidate,0
23,21312,1023,Appellate Court Judge (Vac of Steele),No Candidate,0
23,21312,1023,Judge 3rd Subcircuit - (Vac of Donnelly),No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
23,21312,1023,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
24,25836,120,Appellate Court Judge (Vac of Gordon),No Candidate,0
24,25836,120,Appellate Court Judge (Vac of Murphy),No Candidate,0
24,25836,120,Appellate Court Judge (Vac of Steele),No Candidate,0
24,25836,120,Judge 7th Subcircuit - (Vac of Hardy-Campbell),No Candidate,0
24,25836,120,Judge 7th Subcircuit - (Vac of Taylor),No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Arnold)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Burke)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Connors)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Egan)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Hill Veal)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Howse, Jr.)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Lowrance)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of McDonald)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Neville, Jr.)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Phelps Felton)",No Candidate,0
24,25836,120,"Judge, Cook County Circuit (Vac of Reyes)",No Candidate,0
25,23751,462,Appellate Court Judge (Vac of Gordon),No Candidate,0
