WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
4,33177,1016,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
4,33177,1016,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Love),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
4,33177,1016,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
4,33177,1016,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
4,33177,1016,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
4,33177,1016,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
5,31307,719,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
5,31307,719,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
5,31307,719,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
5,31307,719,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Love),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
5,31307,719,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
5,31307,719,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
5,31307,719,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
5,31307,719,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
5,31307,719,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
5,31307,719,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
6,34716,175,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
6,34716,175,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
6,34716,175,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
6,34716,175,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Love),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
6,34716,175,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
6,34716,175,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
6,34716,175,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
6,34716,175,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
6,34716,175,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
6,34716,175,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
7,33600,216,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
7,33600,216,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
7,33600,216,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
7,33600,216,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Love),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
7,33600,216,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
7,33600,216,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
7,33600,216,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
7,33600,216,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
7,33600,216,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
7,33600,216,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
8,38421,138,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
8,38421,138,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
8,38421,138,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
8,38421,138,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Love),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
8,38421,138,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
8,38421,138,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
8,38421,138,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
8,38421,138,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
8,38421,138,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
8,38421,138,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
9,37240,195,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
9,37240,195,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
9,37240,195,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
9,37240,195,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Love),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
9,37240,195,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
9,37240,195,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
9,37240,195,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
9,37240,195,"Judge, 2nd Subcircuit (Vacancy of Savage)",No Candidate,0
10,26672,1472,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
10,26672,1472,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
10,26672,1472,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
10,26672,1472,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Love),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
10,26672,1472,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
10,26672,1472,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
10,26672,1472,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
11,27491,1973,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
11,27491,1973,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
11,27491,1973,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
11,27491,1973,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Love),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
11,27491,1973,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
11,27491,1973,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
11,27491,1973,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
11,27491,1973,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
11,27491,1973,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
11,27491,1973,"Judge, 7th Subcircuit (Vac of Rivkin-Carothers)",No Candidate,0
11,27491,1973,"Judge, 7th Subcircuit (Vacancy of Burrell)",No Candidate,0
12,19127,556,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
12,19127,556,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
12,19127,556,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
12,19127,556,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Love),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
12,19127,556,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
12,19127,556,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
13,25470,1604,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
13,25470,1604,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
13,25470,1604,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
13,25470,1604,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Love),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
13,25470,1604,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
14,18878,995,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
14,18878,995,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
14,18878,995,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
14,18878,995,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Love),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
14,18878,995,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
14,18878,995,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
15,19116,304,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
15,19116,304,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
15,19116,304,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
15,19116,304,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Love),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
15,19116,304,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
15,19116,304,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
15,19116,304,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
15,19116,304,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
15,19116,304,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
16,26848,151,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
16,26848,151,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
16,26848,151,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
16,26848,151,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Love),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
16,26848,151,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
16,26848,151,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
16,26848,151,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
16,26848,151,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
16,26848,151,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
17,31188,210,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
17,31188,210,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
17,31188,210,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
17,31188,210,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Love),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
17,31188,210,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
17,31188,210,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
17,31188,210,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
17,31188,210,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
17,31188,210,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
17,31188,210,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
17,31188,210,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
18,32719,930,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
18,32719,930,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
18,32719,930,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
18,32719,930,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Love),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
18,32719,930,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
18,32719,930,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
18,32719,930,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
19,36182,5020,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
19,36182,5020,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
19,36182,5020,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
19,36182,5020,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Love),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
19,36182,5020,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
19,36182,5020,"Judge, 2nd Subcircuit (Vacancy of Savage)",No Candidate,0
20,26780,219,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
20,26780,219,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
20,26780,219,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
20,26780,219,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Love),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
20,26780,219,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
20,26780,219,"Judge, 14th Subcircuit (Vacancy of Ruble Murphy)",No Candidate,0
20,26780,219,"Judge, 5th Subcircuit (Vacancy of Eadie-Daniels)",No Candidate,0
20,26780,219,"Judge, 5th Subcircuit (Vacancy of Stuart)",No Candidate,0
20,26780,219,"Judge, 5th Subcircuit (Vacancy of Williams)",No Candidate,0
21,38934,162,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
21,38934,162,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
21,38934,162,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
21,38934,162,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Love),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
21,38934,162,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
21,38934,162,"Judge, 1st Subcircuit (Vacancy of Brim)",No Candidate,0
21,38934,162,"Judge, 1st Subcircuit (Vacancy of Hopkins)",No Candidate,0
21,38934,162,"Judge, 2nd Subcircuit (Vacancy of Savage)",No Candidate,0
22,19652,444,Appellate Court Judge (Vacancy of Epstein),No Candidate,0
22,19652,444,Appellate Court Judge (Vacancy of Quinn),No Candidate,0
22,19652,444,"Circuit Court Judge (Vacancy of Biebel, Jr.)",No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Elrod),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Hogan),No Candidate,0
22,19652,444,"Circuit Court Judge (Vacancy of Howlett, Jr.)",No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Johnson),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Karnezis),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Love),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of O'Brien),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Palmer),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Ruscitti Grussel),No Candidate,0
22,19652,444,Circuit Court Judge (Vacancy of Walsh),No Candidate,0
