WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
3,34346,449,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
3,34346,449,"Judge, 8th Subcircuit (Vacancy of Fabri)",No Candidate,0
3,34346,449,"Judge, 8th Subcircuit (Vacancy of Liu)",No Candidate,0
3,34346,449,"Judge, 8th Subcircuit (Vacancy of Pethers)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
3,34346,449,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
4,32030,353,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
4,32030,353,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
4,32030,353,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
4,32030,353,"Judge, 8th Subcircuit (Vacancy of Fabri)",No Candidate,0
4,32030,353,"Judge, 8th Subcircuit (Vacancy of Liu)",No Candidate,0
4,32030,353,"Judge, 8th Subcircuit (Vacancy of Pethers)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
4,32030,353,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
5,29205,229,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
5,29205,229,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
5,29205,229,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
5,29205,229,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
5,29205,229,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
6,31301,94,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
6,31301,94,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
6,31301,94,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
6,31301,94,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
6,31301,94,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
7,30938,100,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
7,30938,100,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
7,30938,100,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
7,30938,100,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
7,30938,100,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
8,35726,111,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
8,35726,111,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
8,35726,111,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
8,35726,111,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
8,35726,111,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
9,35254,100,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of J.Turner, Jr.)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of Lampkin)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of Laws)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of Rhodes)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of V. Turner)",No Candidate,0
9,35254,100,"Judge, 2nd Subcircuit (Vacancy of Willis)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
9,35254,100,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
10,26222,581,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
10,26222,581,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
11,27364,660,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
11,27364,660,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
11,27364,660,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
11,27364,660,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
11,27364,660,"Judge, 8th Subcircuit (Vacancy of Fabri)",No Candidate,0
11,27364,660,"Judge, 8th Subcircuit (Vacancy of Liu)",No Candidate,0
11,27364,660,"Judge, 8th Subcircuit (Vacancy of Pethers)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
11,27364,660,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
12,19676,240,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
12,19676,240,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
13,27322,653,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
13,27322,653,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
14,20498,403,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
14,20498,403,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
14,20498,403,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
15,18611,143,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
15,18611,143,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
15,18611,143,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
15,18611,143,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
15,18611,143,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
15,18611,143,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
16,24251,93,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
16,24251,93,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
16,24251,93,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
16,24251,93,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
16,24251,93,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
16,24251,93,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
17,28997,96,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
17,28997,96,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
17,28997,96,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
17,28997,96,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
17,28997,96,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
17,28997,96,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
17,28997,96,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
18,33014,377,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
18,33014,377,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
18,33014,377,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of J.Turner, Jr.)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of Lampkin)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of Laws)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of Rhodes)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of V. Turner)",No Candidate,0
19,36508,2055,"Judge, 2nd Subcircuit (Vacancy of Willis)",No Candidate,0
19,36508,2055,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
19,36508,2055,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
20,24314,106,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
20,24314,106,"Judge, 5th Subcircuit (Vacancy of Banks)",No Candidate,0
20,24314,106,"Judge, 5th Subcircuit (Vacancy of Jones)",No Candidate,0
20,24314,106,"Judge, 5th Subcircuit (Vacancy of Washington, II)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
20,24314,106,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
21,36499,96,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of J.Turner, Jr.)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of Lampkin)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of Laws)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of Rhodes)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of V. Turner)",No Candidate,0
21,36499,96,"Judge, 2nd Subcircuit (Vacancy of Willis)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
21,36499,96,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
22,19877,156,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
22,19877,156,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
22,19877,156,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
23,24856,785,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Flanagan)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Hartigan)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of Jordan)",No Candidate,0
23,24856,785,"Judge, Cook County Circuit (Vacancy of McGinnis)",No Candidate,0
24,25977,83,"Judge, 14th Subcircuit (Vacancy of Garcia)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vac. of Prendergast)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vacancy of Brewer)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vacancy of Clay)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vacancy of Dooling)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vacancy of Dunford)",No Candidate,0
24,25977,83,"Judge, Cook County Circuit (Vacancy of Egan)",No Candidate,0
