WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
1,34268,23918,"Judge, Cook County Circuit (Vac of Dunford)",Thomas F. McGuire,18381
1,34268,23918,"Judge, Cook County Circuit (Vac of Egan)",Rosa Maria Silva,19136
1,34268,23918,"Judge, Cook County Circuit (Vac of Flanagan)",Preston Jones Jr.,18782
1,34268,23918,"Judge, Cook County Circuit (Vac of Hartigan)",Cecilia Anne Horan,18845
1,34268,23918,"Judge, Cook County Circuit (Vac of Jordan)",Clare Joyce Quish,18064
1,34268,23918,"Judge, Cook County Circuit (Vac of McGinnis)",Peter Michael Gonzalez,17676
1,34268,23918,"Judge, Cook County Circuit (Vac of Prendergast)",Jack Hagerty,17877
1,34268,23918,Karen Lynn O'Malley,No,2452
1,34268,23918,Karen Lynn O'Malley,Yes,12764
1,34268,23918,Kathy M. Flanagan,No,5138
1,34268,23918,Kathy M. Flanagan,Yes,11265
1,34268,23918,Kimberly D. Lewis,No,2255
1,34268,23918,Kimberly D. Lewis,Yes,12900
1,34268,23918,LAH Mental Health Dist,No,1013
1,34268,23918,LAH Mental Health Dist,Yes,6639
1,34268,23918,LAH Mental Health Tax,No,1416
1,34268,23918,LAH Mental Health Tax,Yes,5870
1,34268,23918,Larry G. Axelrood,No,3029
1,34268,23918,Larry G. Axelrood,Yes,12061
1,34268,23918,Lionel Jean-Baptiste,No,6902
1,34268,23918,Lionel Jean-Baptiste,Yes,8704
1,34268,23918,Lisa Ann Marino,No,5659
1,34268,23918,Lisa Ann Marino,Yes,10216
1,34268,23918,Lorna Ellen Propes,No,2402
1,34268,23918,Lorna Ellen Propes,Yes,12849
1,34268,23918,Marcia Maras,No,2099
1,34268,23918,Marcia Maras,Yes,13510
1,34268,23918,Margaret Stanton McBride,No,2351
1,34268,23918,Margaret Stanton McBride,Yes,14202
1,34268,23918,Marijuana Revenue,No,1558
1,34268,23918,Marijuana Revenue,Yes,20145
1,34268,23918,Martin C. Kelley,No,2889
1,34268,23918,Martin C. Kelley,Yes,12014
1,34268,23918,Martin S. Agran,No,2958
1,34268,23918,Martin S. Agran,Yes,12667
1,34268,23918,Mary Colleen Roberts,No,2291
1,34268,23918,Mary Colleen Roberts,Yes,12945
1,34268,23918,Mary Margaret Brosnahan,No,3723
1,34268,23918,Mary Margaret Brosnahan,Yes,12053
1,34268,23918,Matthew E. Coghlan,No,9377
1,34268,23918,Matthew E. Coghlan,Yes,6978
1,34268,23918,Maura Slattery Boyle,No,7975
1,34268,23918,Maura Slattery Boyle,Yes,8387
1,34268,23918,Michael R. Clancy,No,5113
1,34268,23918,Michael R. Clancy,Yes,10358
1,34268,23918,Michael Tully Mullen,No,3131
1,34268,23918,Michael Tully Mullen,Yes,11783
1,34268,23918,Mike McHale,No,5134
1,34268,23918,Mike McHale,Yes,10310
1,34268,23918,Min Wage 13,No,2162
1,34268,23918,Min Wage 13,Yes,19337
1,34268,23918,Moshe Jacobius,No,2618
1,34268,23918,Moshe Jacobius,Yes,13024
1,34268,23918,Pamela M. Leeming,No,2183
1,34268,23918,Pamela M. Leeming,Yes,12993
1,34268,23918,Paul A. Karkula,No,3024
1,34268,23918,Paul A. Karkula,Yes,12168
1,34268,23918,Paul S. Pavlus,No,3078
1,34268,23918,Paul S. Pavlus,Yes,11852
1,34268,23918,Peter Flynn,No,4781
1,34268,23918,Peter Flynn,Yes,10892
1,34268,23918,"Ramon Ocasio, III",No,2374
1,34268,23918,"Ramon Ocasio, III",Yes,13030
1,34268,23918,Regina Ann Scannicchio,No,2245
1,34268,23918,Regina Ann Scannicchio,Yes,12912
1,34268,23918,Ronald F. Bartkowicz,No,3044
1,34268,23918,Ronald F. Bartkowicz,Yes,12391
1,34268,23918,Stuart F. Lubin,No,3274
1,34268,23918,Stuart F. Lubin,Yes,12272
1,34268,23918,Tax Exemption,No,5630
1,34268,23918,Tax Exemption,Yes,15469
1,34268,23918,Terry Gallagher,No,2700
1,34268,23918,Terry Gallagher,Yes,12309
1,34268,23918,Thomas David Roti,No,3044
1,34268,23918,Thomas David Roti,Yes,12078
1,34268,23918,Thomas R. Allen,No,3010
1,34268,23918,Thomas R. Allen,Yes,12001
1,34268,23918,Thomas W. Murphy,No,3035
1,34268,23918,Thomas W. Murphy,Yes,12005
1,34268,23918,Tommy Brewer,No,3588
1,34268,23918,Tommy Brewer,Yes,11557
1,34268,23918,William G. Gamboney,No,3057
1,34268,23918,William G. Gamboney,Yes,11904
2,36892,27315,Aicha Marie MacCarthy,No,2286
2,36892,27315,Aicha Marie MacCarthy,Yes,13758
2,36892,27315,Andrea M. Schleifer,No,4473
2,36892,27315,Andrea M. Schleifer,Yes,11941
2,36892,27315,Anne M. Burke,No,2671
2,36892,27315,Anne M. Burke,Yes,16644
2,36892,27315,Ban Straws,No,9230
2,36892,27315,Ban Straws,Yes,15253
2,36892,27315,Beatriz Santiago,No,2658
2,36892,27315,Beatriz Santiago,Yes,13683
2,36892,27315,Carl Anthony Walker,No,2653
2,36892,27315,Carl Anthony Walker,Yes,13327
2,36892,27315,Carl B. Boyd,No,2779
2,36892,27315,Carl B. Boyd,Yes,13070
2,36892,27315,Carol M. Howard,No,2240
2,36892,27315,Carol M. Howard,Yes,14027
2,36892,27315,Catherine Marie Haberkorn,No,2963
2,36892,27315,Catherine Marie Haberkorn,Yes,13540
2,36892,27315,Celia Louise Gamrath,No,2279
2,36892,27315,Celia Louise Gamrath,Yes,13844
2,36892,27315,Colleen F. Sheehan,No,2205
2,36892,27315,Colleen F. Sheehan,Yes,14179
2,36892,27315,Cynthia Ramirez,No,2190
2,36892,27315,Cynthia Ramirez,Yes,14125
2,36892,27315,Daniel Patrick Brennan,No,2765
2,36892,27315,Daniel Patrick Brennan,Yes,13278
2,36892,27315,Daniel R. Degnan,No,2942
2,36892,27315,Daniel R. Degnan,Yes,12895
2,36892,27315,Diane M. Shelley,No,2176
2,36892,27315,Diane M. Shelley,Yes,13941
2,36892,27315,Diann Karen Marsalek,No,2299
2,36892,27315,Diann Karen Marsalek,Yes,13800
2,36892,27315,"E. Kenneth Wright, Jr.",No,2663
2,36892,27315,"E. Kenneth Wright, Jr.",Yes,13611
2,36892,27315,Earned Sick Time,No,2796
2,36892,27315,Earned Sick Time,Yes,21653
2,36892,27315,Edward M. Maloney,No,2843
2,36892,27315,Edward M. Maloney,Yes,13009
2,36892,27315,Elizabeth Mary Hayes,No,2152
2,36892,27315,Elizabeth Mary Hayes,Yes,13980
2,36892,27315,Ellen L. Flannigan,No,2504
2,36892,27315,Ellen L. Flannigan,Yes,13858
2,36892,27315,Erica L. Reddick,No,2226
2,36892,27315,Erica L. Reddick,Yes,13864
2,36892,27315,Grace G. Dickler,No,2246
2,36892,27315,Grace G. Dickler,Yes,13999
2,36892,27315,Gun Dealer Penalties,No,1560
2,36892,27315,Gun Dealer Penalties,Yes,23012
2,36892,27315,James M. Varga,No,5775
2,36892,27315,James M. Varga,Yes,10842
2,36892,27315,James Michael McGing,No,2884
2,36892,27315,James Michael McGing,Yes,12966
2,36892,27315,James Patrick Murphy,No,2745
2,36892,27315,James Patrick Murphy,Yes,13288
2,36892,27315,Jill C. Marisie,No,2287
2,36892,27315,Jill C. Marisie,Yes,13909
2,36892,27315,Joan Margaret O'Brien,No,2359
2,36892,27315,Joan Margaret O'Brien,Yes,14027
2,36892,27315,John H. Ehrlich,No,2764
2,36892,27315,John H. Ehrlich,Yes,13112
2,36892,27315,Joyce Marie Murphy Gorman,No,2346
2,36892,27315,Joyce Marie Murphy Gorman,Yes,13943
2,36892,27315,"Judge, 6th Subcircuit (Vac of Chevere)",Kent Delgado,6038
2,36892,27315,"Judge, 6th Subcircuit (Vac of Cooke)",Andrea Michelle Webber,6039
2,36892,27315,"Judge, 6th Subcircuit (Vac of Lopez Cepero)",Linda Perez,5937
2,36892,27315,"Judge, 8th Subcircuit (Vac of Fabri)",James 'Jamie' Shapiro,12835
2,36892,27315,"Judge, 8th Subcircuit (Vac of Liu)",Lindsay Huge,12703
2,36892,27315,"Judge, 8th Subcircuit (Vac of Pethers)",Jeanne Marie Wrenn,12719
2,36892,27315,"Judge, Cook County Circuit (Vac of Brewer)",Kathryn Maloney Vahey,20063
2,36892,27315,"Judge, Cook County Circuit (Vac of Clay)",Kathaleen Theresa Lanahan,19849
2,36892,27315,"Judge, Cook County Circuit (Vac of Dooling)",Tom Sam Sianis,19780
2,36892,27315,"Judge, Cook County Circuit (Vac of Dunford)",Thomas F. McGuire,19516
2,36892,27315,"Judge, Cook County Circuit (Vac of Egan)",Rosa Maria Silva,19867
2,36892,27315,"Judge, Cook County Circuit (Vac of Flanagan)",Preston Jones Jr.,19729
2,36892,27315,"Judge, Cook County Circuit (Vac of Hartigan)",Cecilia Anne Horan,19792
2,36892,27315,"Judge, Cook County Circuit (Vac of Jordan)",Clare Joyce Quish,18937
2,36892,27315,"Judge, Cook County Circuit (Vac of McGinnis)",Peter Michael Gonzalez,18385
2,36892,27315,"Judge, Cook County Circuit (Vac of Prendergast)",Jack Hagerty,18889
2,36892,27315,Karen Lynn O'Malley,No,2339
2,36892,27315,Karen Lynn O'Malley,Yes,13862
2,36892,27315,Kathy M. Flanagan,No,4657
2,36892,27315,Kathy M. Flanagan,Yes,12858
2,36892,27315,Kimberly D. Lewis,No,2249
2,36892,27315,Kimberly D. Lewis,Yes,13826
2,36892,27315,Larry G. Axelrood,No,2810
2,36892,27315,Larry G. Axelrood,Yes,13319
2,36892,27315,Lionel Jean-Baptiste,No,5839
2,36892,27315,Lionel Jean-Baptiste,Yes,10494
2,36892,27315,Lisa Ann Marino,No,6462
2,36892,27315,Lisa Ann Marino,Yes,10519
2,36892,27315,Lorna Ellen Propes,No,2388
2,36892,27315,Lorna Ellen Propes,Yes,13787
2,36892,27315,Marcia Maras,No,2260
2,36892,27315,Marcia Maras,Yes,14197
2,36892,27315,Margaret Stanton McBride,No,2327
2,36892,27315,Margaret Stanton McBride,Yes,16025
2,36892,27315,Marijuana Revenue,No,2584
2,36892,27315,Marijuana Revenue,Yes,22017
2,36892,27315,Martin C. Kelley,No,2709
2,36892,27315,Martin C. Kelley,Yes,13083
2,36892,27315,Martin S. Agran,No,2868
2,36892,27315,Martin S. Agran,Yes,13816
2,36892,27315,Mary Colleen Roberts,No,2213
2,36892,27315,Mary Colleen Roberts,Yes,13950
2,36892,27315,Mary Margaret Brosnahan,No,2926
2,36892,27315,Mary Margaret Brosnahan,Yes,13613
2,36892,27315,Matthew E. Coghlan,No,8881
2,36892,27315,Matthew E. Coghlan,Yes,8419
2,36892,27315,Maura Slattery Boyle,No,7555
2,36892,27315,Maura Slattery Boyle,Yes,9842
2,36892,27315,Michael R. Clancy,No,3925
2,36892,27315,Michael R. Clancy,Yes,12205
2,36892,27315,Michael Tully Mullen,No,2848
2,36892,27315,Michael Tully Mullen,Yes,12973
2,36892,27315,Mike McHale,No,4044
2,36892,27315,Mike McHale,Yes,12026
2,36892,27315,Min Wage 13,No,4122
2,36892,27315,Min Wage 13,Yes,20246
2,36892,27315,Moshe Jacobius,No,2630
2,36892,27315,Moshe Jacobius,Yes,14212
2,36892,27315,Pamela M. Leeming,No,2240
2,36892,27315,Pamela M. Leeming,Yes,13843
2,36892,27315,Paul A. Karkula,No,2799
2,36892,27315,Paul A. Karkula,Yes,13275
2,36892,27315,Paul S. Pavlus,No,2879
2,36892,27315,Paul S. Pavlus,Yes,12910
2,36892,27315,Peter Flynn,No,3591
2,36892,27315,Peter Flynn,Yes,12836
2,36892,27315,"Ramon Ocasio, III",No,2644
2,36892,27315,"Ramon Ocasio, III",Yes,13373
2,36892,27315,Regina Ann Scannicchio,No,2267
2,36892,27315,Regina Ann Scannicchio,Yes,13807
2,36892,27315,Ronald F. Bartkowicz,No,2871
2,36892,27315,Ronald F. Bartkowicz,Yes,13632
2,36892,27315,Stuart F. Lubin,No,3014
2,36892,27315,Stuart F. Lubin,Yes,13770
2,36892,27315,Tax Exemption,No,7711
2,36892,27315,Tax Exemption,Yes,16045
2,36892,27315,Terry Gallagher,No,2575
2,36892,27315,Terry Gallagher,Yes,13319
2,36892,27315,Thomas David Roti,No,2780
2,36892,27315,Thomas David Roti,Yes,13215
2,36892,27315,Thomas R. Allen,No,2786
2,36892,27315,Thomas R. Allen,Yes,13079
2,36892,27315,Thomas W. Murphy,No,2795
2,36892,27315,Thomas W. Murphy,Yes,13196
2,36892,27315,Tommy Brewer,No,3192
2,36892,27315,Tommy Brewer,Yes,12733
2,36892,27315,William G. Gamboney,No,2870
2,36892,27315,William G. Gamboney,Yes,12912
3,35033,22771,Aicha Marie MacCarthy,No,2967
3,35033,22771,Aicha Marie MacCarthy,Yes,11919
3,35033,22771,Andrea M. Schleifer,No,4215
3,35033,22771,Andrea M. Schleifer,Yes,10783
3,35033,22771,Anne M. Burke,No,2995
3,35033,22771,Anne M. Burke,Yes,13457
3,35033,22771,Ban Straws,No,9503
3,35033,22771,Ban Straws,Yes,10459
3,35033,22771,Beatriz Santiago,No,3098
3,35033,22771,Beatriz Santiago,Yes,12074
3,35033,22771,Carl Anthony Walker,No,2651
3,35033,22771,Carl Anthony Walker,Yes,12463
3,35033,22771,Carl B. Boyd,No,2833
3,35033,22771,Carl B. Boyd,Yes,12183
3,35033,22771,Carol M. Howard,No,2482
3,35033,22771,Carol M. Howard,Yes,12627
3,35033,22771,Catherine Marie Haberkorn,No,3623
3,35033,22771,Catherine Marie Haberkorn,Yes,11590
3,35033,22771,Celia Louise Gamrath,No,3082
3,35033,22771,Celia Louise Gamrath,Yes,11790
3,35033,22771,Colleen F. Sheehan,No,3020
3,35033,22771,Colleen F. Sheehan,Yes,12112
3,35033,22771,Cynthia Ramirez,No,2578
3,35033,22771,Cynthia Ramirez,Yes,12587
3,35033,22771,Daniel Patrick Brennan,No,3489
3,35033,22771,Daniel Patrick Brennan,Yes,11398
3,35033,22771,Daniel R. Degnan,No,3647
3,35033,22771,Daniel R. Degnan,Yes,11040
3,35033,22771,Diane M. Shelley,No,2588
3,35033,22771,Diane M. Shelley,Yes,12402
3,35033,22771,Diann Karen Marsalek,No,3133
3,35033,22771,Diann Karen Marsalek,Yes,11710
3,35033,22771,"E. Kenneth Wright, Jr.",No,2532
3,35033,22771,"E. Kenneth Wright, Jr.",Yes,12966
3,35033,22771,Earned Sick Time,No,1313
3,35033,22771,Earned Sick Time,Yes,18766
3,35033,22771,Edward M. Maloney,No,3593
3,35033,22771,Edward M. Maloney,Yes,11165
3,35033,22771,Elizabeth Mary Hayes,No,2485
3,35033,22771,Elizabeth Mary Hayes,Yes,12515
3,35033,22771,Ellen L. Flannigan,No,3233
3,35033,22771,Ellen L. Flannigan,Yes,11865
3,35033,22771,Erica L. Reddick,No,2667
3,35033,22771,Erica L. Reddick,Yes,12255
3,35033,22771,Grace G. Dickler,No,3161
3,35033,22771,Grace G. Dickler,Yes,11811
3,35033,22771,Gun Dealer Penalties,No,1247
3,35033,22771,Gun Dealer Penalties,Yes,18826
3,35033,22771,James M. Varga,No,4904
3,35033,22771,James M. Varga,Yes,10357
3,35033,22771,James Michael McGing,No,3682
3,35033,22771,James Michael McGing,Yes,11076
3,35033,22771,James Patrick Murphy,No,3309
3,35033,22771,James Patrick Murphy,Yes,11679
3,35033,22771,Jill C. Marisie,No,3014
3,35033,22771,Jill C. Marisie,Yes,11912
3,35033,22771,Joan Margaret O'Brien,No,3100
3,35033,22771,Joan Margaret O'Brien,Yes,11988
3,35033,22771,John H. Ehrlich,No,3759
3,35033,22771,John H. Ehrlich,Yes,10916
3,35033,22771,Joyce Marie Murphy Gorman,No,2828
3,35033,22771,Joyce Marie Murphy Gorman,Yes,12233
3,35033,22771,"Judge, 14th Subcircuit (Vac of Garcia)",Beatriz A. Frausto-Sandoval,6
3,35033,22771,"Judge, 5th Subcircuit (Vac of Banks)",H Yvonne Coleman,8758
3,35033,22771,"Judge, 5th Subcircuit (Vac of Jones)",Marian Emily Perkins,8527
3,35033,22771,"Judge, 5th Subcircuit (Vac of Washington, II)",Robert Harris,8640
3,35033,22771,"Judge, 8th Subcircuit (Vac of Fabri)",James 'Jamie' Shapiro,8128
3,35033,22771,"Judge, 8th Subcircuit (Vac of Liu)",Lindsay Huge,8091
3,35033,22771,"Judge, 8th Subcircuit (Vac of Pethers)",Jeanne Marie Wrenn,8113
3,35033,22771,"Judge, Cook County Circuit (Vac of Brewer)",Kathryn Maloney Vahey,17871
3,35033,22771,"Judge, Cook County Circuit (Vac of Clay)",Kathaleen Theresa Lanahan,17591
3,35033,22771,"Judge, Cook County Circuit (Vac of Dooling)",Tom Sam Sianis,17666
3,35033,22771,"Judge, Cook County Circuit (Vac of Dunford)",Thomas F. McGuire,17443
3,35033,22771,"Judge, Cook County Circuit (Vac of Egan)",Rosa Maria Silva,17869
3,35033,22771,"Judge, Cook County Circuit (Vac of Flanagan)",Preston Jones Jr.,17920
3,35033,22771,"Judge, Cook County Circuit (Vac of Hartigan)",Cecilia Anne Horan,17671
3,35033,22771,"Judge, Cook County Circuit (Vac of Jordan)",Clare Joyce Quish,17070
3,35033,22771,"Judge, Cook County Circuit (Vac of McGinnis)",Peter Michael Gonzalez,16650
3,35033,22771,"Judge, Cook County Circuit (Vac of Prendergast)",Jack Hagerty,16765
3,35033,22771,Karen Lynn O'Malley,No,3218
3,35033,22771,Karen Lynn O'Malley,Yes,11831
3,35033,22771,Kathy M. Flanagan,No,4201
3,35033,22771,Kathy M. Flanagan,Yes,11632
3,35033,22771,Kimberly D. Lewis,No,2282
3,35033,22771,Kimberly D. Lewis,Yes,12841
3,35033,22771,Larry G. Axelrood,No,3603
3,35033,22771,Larry G. Axelrood,Yes,11230
3,35033,22771,Lionel Jean-Baptiste,No,4479
3,35033,22771,Lionel Jean-Baptiste,Yes,10713
3,35033,22771,Lisa Ann Marino,No,4677
3,35033,22771,Lisa Ann Marino,Yes,10561
3,35033,22771,Lorna Ellen Propes,No,3083
3,35033,22771,Lorna Ellen Propes,Yes,11813
3,35033,22771,Marcia Maras,No,2863
3,35033,22771,Marcia Maras,Yes,12384
3,35033,22771,Margaret Stanton McBride,No,2817
3,35033,22771,Margaret Stanton McBride,Yes,13040
3,35033,22771,Marijuana Revenue,No,2119
3,35033,22771,Marijuana Revenue,Yes,17988
3,35033,22771,Martin C. Kelley,No,3204
3,35033,22771,Martin C. Kelley,Yes,11527
3,35033,22771,Martin S. Agran,No,3598
3,35033,22771,Martin S. Agran,Yes,11477
3,35033,22771,Mary Colleen Roberts,No,2630
3,35033,22771,Mary Colleen Roberts,Yes,12372
3,35033,22771,Mary Margaret Brosnahan,No,3641
3,35033,22771,Mary Margaret Brosnahan,Yes,11563
3,35033,22771,Matthew E. Coghlan,No,7658
3,35033,22771,Matthew E. Coghlan,Yes,7937
3,35033,22771,Maura Slattery Boyle,No,5831
3,35033,22771,Maura Slattery Boyle,Yes,9739
3,35033,22771,Michael R. Clancy,No,4143
3,35033,22771,Michael R. Clancy,Yes,10746
3,35033,22771,Michael Tully Mullen,No,3730
3,35033,22771,Michael Tully Mullen,Yes,10997
3,35033,22771,Mike McHale,No,4372
3,35033,22771,Mike McHale,Yes,10548
3,35033,22771,Min Wage 13,No,1909
3,35033,22771,Min Wage 13,Yes,18127
3,35033,22771,Moshe Jacobius,No,3438
3,35033,22771,Moshe Jacobius,Yes,11752
3,35033,22771,Pamela M. Leeming,No,2815
3,35033,22771,Pamela M. Leeming,Yes,12052
3,35033,22771,Paul A. Karkula,No,3901
3,35033,22771,Paul A. Karkula,Yes,11026
3,35033,22771,Paul S. Pavlus,No,3849
3,35033,22771,Paul S. Pavlus,Yes,10845
3,35033,22771,Peter Flynn,No,4366
3,35033,22771,Peter Flynn,Yes,10887
3,35033,22771,"Ramon Ocasio, III",No,3442
3,35033,22771,"Ramon Ocasio, III",Yes,11393
3,35033,22771,Regina Ann Scannicchio,No,3171
3,35033,22771,Regina Ann Scannicchio,Yes,11655
3,35033,22771,Ronald F. Bartkowicz,No,4046
3,35033,22771,Ronald F. Bartkowicz,Yes,10897
3,35033,22771,Stuart F. Lubin,No,3854
3,35033,22771,Stuart F. Lubin,Yes,11242
3,35033,22771,Tax Exemption,No,4559
3,35033,22771,Tax Exemption,Yes,15134
3,35033,22771,Terry Gallagher,No,3359
3,35033,22771,Terry Gallagher,Yes,11428
3,35033,22771,Thomas David Roti,No,3665
3,35033,22771,Thomas David Roti,Yes,11162
3,35033,22771,Thomas R. Allen,No,3209
3,35033,22771,Thomas R. Allen,Yes,11638
3,35033,22771,Thomas W. Murphy,No,3426
3,35033,22771,Thomas W. Murphy,Yes,11508
3,35033,22771,Tommy Brewer,No,3472
3,35033,22771,Tommy Brewer,Yes,11595
3,35033,22771,William G. Gamboney,No,3816
3,35033,22771,William G. Gamboney,Yes,10855
4,33291,23828,Aicha Marie MacCarthy,No,2967
4,33291,23828,Aicha Marie MacCarthy,Yes,13912
4,33291,23828,Andrea M. Schleifer,No,4451
4,33291,23828,Andrea M. Schleifer,Yes,12515
4,33291,23828,Anne M. Burke,No,3020
4,33291,23828,Anne M. Burke,Yes,15073
4,33291,23828,Ban Straws,No,9931
4,33291,23828,Ban Straws,Yes,11493
4,33291,23828,Beatriz Santiago,No,3004
4,33291,23828,Beatriz Santiago,Yes,14163
4,33291,23828,Carl Anthony Walker,No,2563
4,33291,23828,Carl Anthony Walker,Yes,14678
4,33291,23828,Carl B. Boyd,No,2795
4,33291,23828,Carl B. Boyd,Yes,14273
4,33291,23828,Carol M. Howard,No,2408
4,33291,23828,Carol M. Howard,Yes,14762
4,33291,23828,Catherine Marie Haberkorn,No,3642
4,33291,23828,Catherine Marie Haberkorn,Yes,13522
4,33291,23828,Celia Louise Gamrath,No,2952
4,33291,23828,Celia Louise Gamrath,Yes,13826
4,33291,23828,Colleen F. Sheehan,No,3036
4,33291,23828,Colleen F. Sheehan,Yes,14046
4,33291,23828,Cynthia Ramirez,No,2538
4,33291,23828,Cynthia Ramirez,Yes,14648
4,33291,23828,Daniel Patrick Brennan,No,3608
4,33291,23828,Daniel Patrick Brennan,Yes,13228
4,33291,23828,Daniel R. Degnan,No,3736
4,33291,23828,Daniel R. Degnan,Yes,12915
4,33291,23828,Diane M. Shelley,No,2523
4,33291,23828,Diane M. Shelley,Yes,14438
4,33291,23828,Diann Karen Marsalek,No,3109
4,33291,23828,Diann Karen Marsalek,Yes,13679
4,33291,23828,"E. Kenneth Wright, Jr.",No,2382
4,33291,23828,"E. Kenneth Wright, Jr.",Yes,15061
4,33291,23828,Earned Sick Time,No,954
4,33291,23828,Earned Sick Time,Yes,20615
4,33291,23828,Edward M. Maloney,No,3648
4,33291,23828,Edward M. Maloney,Yes,13035
4,33291,23828,Elizabeth Mary Hayes,No,2390
4,33291,23828,Elizabeth Mary Hayes,Yes,14608
4,33291,23828,Ellen L. Flannigan,No,3340
4,33291,23828,Ellen L. Flannigan,Yes,13644
4,33291,23828,Erica L. Reddick,No,2595
4,33291,23828,Erica L. Reddick,Yes,14357
4,33291,23828,Grace G. Dickler,No,3133
4,33291,23828,Grace G. Dickler,Yes,13825
4,33291,23828,Gun Dealer Penalties,No,1284
4,33291,23828,Gun Dealer Penalties,Yes,20271
4,33291,23828,James M. Varga,No,5258
4,33291,23828,James M. Varga,Yes,12039
4,33291,23828,James Michael McGing,No,3687
4,33291,23828,James Michael McGing,Yes,12976
4,33291,23828,James Patrick Murphy,No,3499
4,33291,23828,James Patrick Murphy,Yes,13368
4,33291,23828,Jill C. Marisie,No,2996
4,33291,23828,Jill C. Marisie,Yes,13895
4,33291,23828,Joan Margaret O'Brien,No,3296
4,33291,23828,Joan Margaret O'Brien,Yes,13707
4,33291,23828,John H. Ehrlich,No,3715
4,33291,23828,John H. Ehrlich,Yes,12913
4,33291,23828,Joyce Marie Murphy Gorman,No,2907
4,33291,23828,Joyce Marie Murphy Gorman,Yes,14126
4,33291,23828,"Judge, 5th Subcircuit (Vac of Banks)",H Yvonne Coleman,13883
